unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1603724400000,2020-10-26 15:00:00,ETH/USDT,403.63,403.71,391.01,393.89,467871.181,185968867.44722,89654
1603720800000,2020-10-26 14:00:00,ETH/USDT,405.78,406.57,403.06,403.65,72180.794,29215775.50297,25601
1603717200000,2020-10-26 13:00:00,ETH/USDT,404.32,407.47,403.42,405.79,101650.998,41208836.63547,29155
1603713600000,2020-10-26 12:00:00,ETH/USDT,405.30,405.80,403.36,404.32,81448.460,32951286.43394,25215
1603710000000,2020-10-26 11:00:00,ETH/USDT,407.08,407.98,404.30,405.30,71221.899,28955090.21106,23148
1603706400000,2020-10-26 10:00:00,ETH/USDT,406.52,407.90,404.77,407.07,62859.729,25537952.72313,24659
1603702800000,2020-10-26 09:00:00,ETH/USDT,406.25,406.93,405.71,406.52,42869.925,17419632.40523,21220
1603699200000,2020-10-26 08:00:00,ETH/USDT,405.32,407.00,401.00,406.22,168568.609,68117485.65915,39284
1603695600000,2020-10-26 07:00:00,ETH/USDT,406.55,406.87,404.54,405.29,61145.899,24811170.52719,21228
1603692000000,2020-10-26 06:00:00,ETH/USDT,407.15,407.73,405.48,406.55,59681.341,24255841.88064,19929
1603688400000,2020-10-26 05:00:00,ETH/USDT,408.25,409.18,406.20,407.15,51008.146,20799248.29677,18318
1603684800000,2020-10-26 04:00:00,ETH/USDT,408.96,409.28,407.00,408.18,53193.403,21720187.50361,20274
1603681200000,2020-10-26 03:00:00,ETH/USDT,409.09,411.18,408.44,408.97,69703.244,28568305.86823,23641
1603677600000,2020-10-26 02:00:00,ETH/USDT,408.50,410.12,407.80,409.09,71087.517,29090949.77093,21842
1603674000000,2020-10-26 01:00:00,ETH/USDT,408.19,409.36,407.07,408.50,61574.047,25143928.59693,23578
1603670400000,2020-10-26 00:00:00,ETH/USDT,406.14,408.80,403.00,408.18,120738.137,48970733.67612,33596
1603666800000,2020-10-25 23:00:00,ETH/USDT,406.30,407.50,405.73,406.14,25644.260,10425155.93261,14852
1603663200000,2020-10-25 22:00:00,ETH/USDT,408.00,408.12,404.51,406.29,55374.420,22474364.78598,18849
1603659600000,2020-10-25 21:00:00,ETH/USDT,407.53,408.29,406.85,408.01,23181.927,9447712.61121,16132
1603656000000,2020-10-25 20:00:00,ETH/USDT,408.34,408.88,407.48,407.53,17279.808,7053608.55344,14742
1603652400000,2020-10-25 19:00:00,ETH/USDT,406.96,408.40,406.94,408.33,20132.679,8207757.36120,13998
1603648800000,2020-10-25 18:00:00,ETH/USDT,407.90,408.20,405.98,406.96,26404.166,10748567.50229,16562
1603645200000,2020-10-25 17:00:00,ETH/USDT,408.01,408.83,407.12,407.90,24932.344,10171139.61656,16243
1603641600000,2020-10-25 16:00:00,ETH/USDT,406.04,409.00,402.60,408.02,85345.416,34669231.98907,29154
1603638000000,2020-10-25 15:00:00,ETH/USDT,408.37,409.05,405.50,406.11,51902.669,21135246.27868,23637
1603634400000,2020-10-25 14:00:00,ETH/USDT,408.13,408.93,407.43,408.38,25511.991,10413179.96250,15708
1603630800000,2020-10-25 13:00:00,ETH/USDT,407.75,409.45,407.05,408.13,42790.392,17476018.86871,18570
1603627200000,2020-10-25 12:00:00,ETH/USDT,407.17,408.77,406.18,407.75,46450.867,18941814.40671,18501
1603623600000,2020-10-25 11:00:00,ETH/USDT,407.99,407.99,404.71,407.17,78093.748,31738035.05728,25552
1603620000000,2020-10-25 10:00:00,ETH/USDT,408.14,408.52,405.86,407.99,46920.179,19112305.00076,20627
1603616400000,2020-10-25 09:00:00,ETH/USDT,409.28,409.33,407.35,408.14,35325.107,14416274.35885,17877
1603612800000,2020-10-25 08:00:00,ETH/USDT,409.65,409.77,407.50,409.27,51681.919,21127806.31151,20173
1603609200000,2020-10-25 07:00:00,ETH/USDT,408.55,409.85,407.73,409.65,54832.314,22417937.19566,19264
1603605600000,2020-10-25 06:00:00,ETH/USDT,406.68,409.31,405.50,408.55,87451.282,35683941.64876,27105
1603602000000,2020-10-25 05:00:00,ETH/USDT,417.00,417.00,403.20,406.68,251444.259,102842276.32943,57526
1603598400000,2020-10-25 04:00:00,ETH/USDT,415.36,417.89,414.41,417.00,79906.988,33256251.60953,25503
1603594800000,2020-10-25 03:00:00,ETH/USDT,412.58,416.50,411.50,415.34,120985.547,50108314.06412,36636
1603591200000,2020-10-25 02:00:00,ETH/USDT,413.52,413.82,412.41,412.58,24354.563,10059472.11384,14980
1603587600000,2020-10-25 01:00:00,ETH/USDT,413.40,414.13,412.43,413.52,27571.692,11396959.05895,15813
1603584000000,2020-10-25 00:00:00,ETH/USDT,412.34,413.88,410.60,413.40,42934.070,17705229.53333,19645
1603580400000,2020-10-24 23:00:00,ETH/USDT,411.51,412.69,411.11,412.34,20916.493,8619399.32980,19098
1603576800000,2020-10-24 22:00:00,ETH/USDT,410.30,411.91,408.28,411.51,50775.391,20826330.87012,20790
1603573200000,2020-10-24 21:00:00,ETH/USDT,411.65,412.65,409.04,410.30,55468.992,22785420.17350,23470
1603569600000,2020-10-24 20:00:00,ETH/USDT,413.60,413.88,410.20,411.65,43212.134,17800466.81824,19464
1603566000000,2020-10-24 19:00:00,ETH/USDT,413.44,414.40,411.73,413.60,30785.575,12716945.59125,16733
1603562400000,2020-10-24 18:00:00,ETH/USDT,414.29,414.51,412.80,413.44,33653.228,13917771.83215,15246
1603558800000,2020-10-24 17:00:00,ETH/USDT,413.41,414.86,413.27,414.28,39473.703,16346189.69149,17053
1603555200000,2020-10-24 16:00:00,ETH/USDT,414.46,415.26,411.61,413.41,85233.907,35214388.60045,26740
1603551600000,2020-10-24 15:00:00,ETH/USDT,415.21,417.16,414.02,414.46,107442.411,44679841.91866,31252
1603548000000,2020-10-24 14:00:00,ETH/USDT,413.93,416.90,411.02,415.21,195926.445,81059678.15689,47788
1603544400000,2020-10-24 13:00:00,ETH/USDT,412.97,414.94,412.64,413.94,38380.807,15885662.48464,18207
1603540800000,2020-10-24 12:00:00,ETH/USDT,414.67,415.60,412.66,412.97,52962.648,21915595.20434,21083
1603537200000,2020-10-24 11:00:00,ETH/USDT,413.38,414.97,412.12,414.68,46674.973,19293193.36060,21920
1603533600000,2020-10-24 10:00:00,ETH/USDT,411.21,413.77,410.11,413.38,60483.396,24944247.71483,21763
1603530000000,2020-10-24 09:00:00,ETH/USDT,409.66,412.10,408.16,411.22,55811.813,22909350.81094,21638
1603526400000,2020-10-24 08:00:00,ETH/USDT,410.52,411.62,408.26,409.66,65343.925,26770754.43022,23754
1603522800000,2020-10-24 07:00:00,ETH/USDT,412.04,412.85,410.01,410.51,48825.428,20084975.91941,20440
1603519200000,2020-10-24 06:00:00,ETH/USDT,412.88,413.10,411.68,412.03,24903.915,10271406.32141,15797
1603515600000,2020-10-24 05:00:00,ETH/USDT,412.19,413.26,411.48,412.87,31669.209,13056683.45604,16901
1603512000000,2020-10-24 04:00:00,ETH/USDT,412.05,413.60,411.69,412.19,41188.603,16991857.02937,17181
1603508400000,2020-10-24 03:00:00,ETH/USDT,412.66,414.39,411.26,412.05,54646.972,22553841.75561,21530
1603504800000,2020-10-24 02:00:00,ETH/USDT,411.39,414.00,410.79,412.67,57474.053,23714137.18909,22177
1603501200000,2020-10-24 01:00:00,ETH/USDT,408.51,412.00,408.44,411.40,51132.311,20995936.10766,22630
1603497600000,2020-10-24 00:00:00,ETH/USDT,409.41,410.20,407.33,408.50,37222.598,15212628.20441,18201
1603494000000,2020-10-23 23:00:00,ETH/USDT,409.44,410.38,408.10,409.40,42334.567,17330228.31800,16748
1603490400000,2020-10-23 22:00:00,ETH/USDT,408.90,410.12,407.52,409.44,36244.523,14817890.25189,17852
1603486800000,2020-10-23 21:00:00,ETH/USDT,409.33,410.40,407.70,408.90,34388.425,14058377.24843,18999
1603483200000,2020-10-23 20:00:00,ETH/USDT,409.73,410.43,408.24,409.33,49022.109,20063882.04966,20237
1603479600000,2020-10-23 19:00:00,ETH/USDT,407.53,409.77,407.04,409.72,42473.113,17339301.42839,18485
1603476000000,2020-10-23 18:00:00,ETH/USDT,405.56,408.43,405.39,407.54,53166.836,21642741.60923,19715
1603472400000,2020-10-23 17:00:00,ETH/USDT,406.08,408.15,404.65,405.56,107430.118,43641962.09374,29122
1603468800000,2020-10-23 16:00:00,ETH/USDT,412.31,413.80,401.82,406.00,389149.547,158332114.07825,86654
1603465200000,2020-10-23 15:00:00,ETH/USDT,413.72,415.50,411.37,412.31,135886.674,56161727.59241,37251
1603461600000,2020-10-23 14:00:00,ETH/USDT,416.42,417.46,413.10,413.71,114999.353,47762859.26529,34191
1603458000000,2020-10-23 13:00:00,ETH/USDT,417.97,419.05,415.88,416.40,82196.757,34317777.16289,24840
1603454400000,2020-10-23 12:00:00,ETH/USDT,417.14,418.41,415.60,417.97,74300.487,30964426.32672,24451
1603450800000,2020-10-23 11:00:00,ETH/USDT,417.93,419.65,416.24,417.13,107526.414,44949871.48684,28977
1603447200000,2020-10-23 10:00:00,ETH/USDT,415.14,419.99,415.14,417.94,173137.434,72285476.42569,39389
1603443600000,2020-10-23 09:00:00,ETH/USDT,413.78,415.55,413.50,415.15,40375.457,16751090.21531,20650
1603440000000,2020-10-23 08:00:00,ETH/USDT,413.16,415.95,412.00,413.78,71901.027,29803181.63845,24584
1603436400000,2020-10-23 07:00:00,ETH/USDT,413.33,414.65,412.30,413.16,79079.797,32691799.75571,21937
1603432800000,2020-10-23 06:00:00,ETH/USDT,417.04,417.16,412.89,413.33,66110.436,27407014.63069,23638
1603429200000,2020-10-23 05:00:00,ETH/USDT,412.67,417.28,412.13,417.03,72254.562,30021355.36009,24191
1603425600000,2020-10-23 04:00:00,ETH/USDT,413.93,415.00,412.67,412.67,38572.808,15962367.83033,16968
1603422000000,2020-10-23 03:00:00,ETH/USDT,414.76,416.21,413.19,413.95,46384.115,19229936.77983,19540
1603418400000,2020-10-23 02:00:00,ETH/USDT,413.03,415.94,412.46,414.76,49728.810,20603488.71172,19603
1603414800000,2020-10-23 01:00:00,ETH/USDT,412.68,414.53,411.80,413.02,58826.126,24313923.93477,20672
1603411200000,2020-10-23 00:00:00,ETH/USDT,414.38,414.64,409.44,412.69,139172.700,57341065.77156,37801
1603407600000,2020-10-22 23:00:00,ETH/USDT,415.37,416.87,412.36,414.39,118396.763,49074111.13718,32562
1603404000000,2020-10-22 22:00:00,ETH/USDT,418.21,421.90,414.69,415.39,189423.234,79291351.73439,43569
1603400400000,2020-10-22 21:00:00,ETH/USDT,417.90,419.30,411.38,418.24,113803.863,47370512.70746,33924
1603396800000,2020-10-22 20:00:00,ETH/USDT,416.09,420.00,416.08,417.91,96532.798,40390171.84451,29712
1603393200000,2020-10-22 19:00:00,ETH/USDT,418.40,419.80,415.60,416.09,129536.806,54127299.80672,38457
1603389600000,2020-10-22 18:00:00,ETH/USDT,417.84,418.78,415.46,418.38,71890.992,29991041.82349,26736
1603386000000,2020-10-22 17:00:00,ETH/USDT,417.01,419.50,414.05,417.83,187753.890,78321125.40291,48685
1603382400000,2020-10-22 16:00:00,ETH/USDT,414.96,417.78,413.50,417.00,152015.381,63206429.03104,43284
1603378800000,2020-10-22 15:00:00,ETH/USDT,414.70,418.00,412.74,414.92,131821.009,54704445.86239,38069
1603375200000,2020-10-22 14:00:00,ETH/USDT,413.27,414.97,410.78,414.70,106621.450,44001846.83281,31724
1603371600000,2020-10-22 13:00:00,ETH/USDT,412.08,416.45,411.55,413.31,123559.306,51176380.94960,36032
1603368000000,2020-10-22 12:00:00,ETH/USDT,415.82,416.53,408.20,412.08,205430.163,84584837.28476,50218
1603364400000,2020-10-22 11:00:00,ETH/USDT,408.87,416.63,408.87,415.76,308077.149,127197805.02015,70115
1603360800000,2020-10-22 10:00:00,ETH/USDT,397.50,409.75,396.40,408.89,286541.721,116122437.42918,70545
1603357200000,2020-10-22 09:00:00,ETH/USDT,398.15,399.30,392.09,397.50,184731.956,73210999.56030,45086
1603353600000,2020-10-22 08:00:00,ETH/USDT,395.29,399.70,395.16,398.11,104498.955,41555524.04296,32214
1603350000000,2020-10-22 07:00:00,ETH/USDT,396.24,396.24,394.21,395.29,46039.432,18186229.43300,17437
1603346400000,2020-10-22 06:00:00,ETH/USDT,395.11,396.82,394.53,396.24,43219.209,17102355.99580,19368
1603342800000,2020-10-22 05:00:00,ETH/USDT,394.42,396.68,393.05,395.11,59605.021,23564317.55748,22934
1603339200000,2020-10-22 04:00:00,ETH/USDT,392.91,394.91,392.04,394.42,49082.170,19324584.86055,19758
1603335600000,2020-10-22 03:00:00,ETH/USDT,393.77,395.06,392.55,392.90,44255.222,17428130.07797,19833
1603332000000,2020-10-22 02:00:00,ETH/USDT,395.70,396.15,392.00,393.76,92371.241,36371948.01821,24934
1603328400000,2020-10-22 01:00:00,ETH/USDT,396.50,398.53,394.79,395.70,70892.322,28133097.89509,25506
1603324800000,2020-10-22 00:00:00,ETH/USDT,390.95,397.24,390.57,396.50,102634.031,40468780.23570,35521
1603321200000,2020-10-21 23:00:00,ETH/USDT,400.68,401.18,388.00,390.96,300727.881,118192975.74181,64805
1603317600000,2020-10-21 22:00:00,ETH/USDT,395.71,402.80,395.33,400.68,189471.873,75532784.53798,51667
1603314000000,2020-10-21 21:00:00,ETH/USDT,394.74,397.34,391.75,395.70,104405.820,41219600.99794,34341
1603310400000,2020-10-21 20:00:00,ETH/USDT,391.56,394.97,391.34,394.74,65043.743,25567160.96010,22711
1603306800000,2020-10-21 19:00:00,ETH/USDT,394.82,395.44,391.23,391.56,110207.262,43294136.60585,32184
1603303200000,2020-10-21 18:00:00,ETH/USDT,395.46,396.61,393.19,394.81,72130.991,28462230.97888,26103
1603299600000,2020-10-21 17:00:00,ETH/USDT,396.77,398.53,394.45,395.45,137271.749,54444151.79644,36970
1603296000000,2020-10-21 16:00:00,ETH/USDT,392.51,400.38,392.46,396.74,453192.830,179894679.38022,95438
1603292400000,2020-10-21 15:00:00,ETH/USDT,388.97,392.80,385.90,392.49,172633.035,67142666.16481,48654
1603288800000,2020-10-21 14:00:00,ETH/USDT,385.26,391.18,383.29,388.96,292017.975,113164784.52923,61305
1603285200000,2020-10-21 13:00:00,ETH/USDT,381.44,386.25,380.26,385.25,230372.149,88405386.20499,53384
1603281600000,2020-10-21 12:00:00,ETH/USDT,379.63,383.00,377.75,381.44,152587.162,58042635.99937,41016
1603278000000,2020-10-21 11:00:00,ETH/USDT,379.21,380.74,377.02,379.62,103325.375,39170427.99040,26931
1603274400000,2020-10-21 10:00:00,ETH/USDT,378.74,381.20,378.33,379.20,75224.294,28579367.98509,23689
1603270800000,2020-10-21 09:00:00,ETH/USDT,377.40,379.20,376.20,378.73,52810.297,19972873.76052,18988
1603267200000,2020-10-21 08:00:00,ETH/USDT,379.44,379.76,377.20,377.40,62782.489,23749671.61239,19472
1603263600000,2020-10-21 07:00:00,ETH/USDT,380.09,380.64,378.13,379.45,89350.329,33871731.59217,22816
1603260000000,2020-10-21 06:00:00,ETH/USDT,380.22,382.76,379.92,380.09,76907.062,29319037.08681,23276
1603256400000,2020-10-21 05:00:00,ETH/USDT,381.34,382.36,378.85,380.22,88661.488,33729717.63470,25852
1603252800000,2020-10-21 04:00:00,ETH/USDT,378.32,382.00,377.69,381.31,147247.852,55851489.08403,32910
1603249200000,2020-10-21 03:00:00,ETH/USDT,371.69,379.88,371.69,378.33,213681.077,80434835.04796,51416
1603245600000,2020-10-21 02:00:00,ETH/USDT,371.36,372.50,370.71,371.68,43621.525,16206087.54653,17226
1603242000000,2020-10-21 01:00:00,ETH/USDT,372.13,372.68,370.30,371.36,44981.005,16714781.52458,21046
1603238400000,2020-10-21 00:00:00,ETH/USDT,368.74,372.85,367.90,372.13,67187.202,24921067.62298,24210
1603234800000,2020-10-20 23:00:00,ETH/USDT,369.37,369.97,367.45,368.74,27280.126,10059819.32901,15239
1603231200000,2020-10-20 22:00:00,ETH/USDT,369.96,370.47,368.32,369.37,25087.258,9267586.24097,16271
1603227600000,2020-10-20 21:00:00,ETH/USDT,368.28,370.20,367.65,369.95,25616.913,9449067.64149,17019
1603224000000,2020-10-20 20:00:00,ETH/USDT,368.62,368.95,366.56,368.25,61994.367,22810788.23522,23732
1603220400000,2020-10-20 19:00:00,ETH/USDT,370.00,370.29,368.00,368.68,43829.645,16171287.55621,17239
1603216800000,2020-10-20 18:00:00,ETH/USDT,370.26,370.77,368.15,369.99,55661.259,20555498.57700,20068
1603213200000,2020-10-20 17:00:00,ETH/USDT,371.21,372.91,369.77,370.26,58030.665,21539035.41122,22470
1603209600000,2020-10-20 16:00:00,ETH/USDT,371.20,372.97,370.17,371.20,68976.440,25634528.57288,27307
1603206000000,2020-10-20 15:00:00,ETH/USDT,369.10,373.43,368.50,371.20,136865.594,50837193.52961,34405
1603202400000,2020-10-20 14:00:00,ETH/USDT,370.38,370.39,368.77,369.10,65827.886,24323451.75615,23902
1603198800000,2020-10-20 13:00:00,ETH/USDT,369.52,370.65,367.60,370.33,89126.141,32896646.63892,26848
1603195200000,2020-10-20 12:00:00,ETH/USDT,368.00,370.53,366.95,369.53,96993.221,35829733.54793,26549
1603191600000,2020-10-20 11:00:00,ETH/USDT,376.60,377.86,364.90,368.00,338173.613,125325312.50111,66321
1603188000000,2020-10-20 10:00:00,ETH/USDT,376.31,376.95,375.12,376.60,42803.881,16093953.01657,17998
1603184400000,2020-10-20 09:00:00,ETH/USDT,374.73,377.11,374.44,376.32,53859.623,20241077.10153,22063
1603180800000,2020-10-20 08:00:00,ETH/USDT,375.72,375.75,373.88,374.71,87733.587,32888014.50382,23093
1603177200000,2020-10-20 07:00:00,ETH/USDT,378.76,380.06,374.57,375.72,134941.232,50884968.17496,29013
1603173600000,2020-10-20 06:00:00,ETH/USDT,378.36,379.45,377.53,378.76,45135.080,17086655.42542,19715
1603170000000,2020-10-20 05:00:00,ETH/USDT,378.77,379.23,377.37,378.37,51805.672,19600413.60634,18207
1603166400000,2020-10-20 04:00:00,ETH/USDT,380.39,380.45,378.60,378.77,30184.202,11456845.88024,16983
1603162800000,2020-10-20 03:00:00,ETH/USDT,378.84,381.19,378.47,380.40,41061.417,15603679.56157,18785
1603159200000,2020-10-20 02:00:00,ETH/USDT,378.69,379.66,378.44,378.85,19686.075,7464780.96090,15381
1603155600000,2020-10-20 01:00:00,ETH/USDT,379.08,380.00,378.01,378.69,29466.056,11163894.80005,14241
1603152000000,2020-10-20 00:00:00,ETH/USDT,379.47,379.60,378.02,379.09,32181.862,12186484.14653,16510
1603148400000,2020-10-19 23:00:00,ETH/USDT,379.02,380.02,378.33,379.47,27823.983,10553001.76168,15261
1603144800000,2020-10-19 22:00:00,ETH/USDT,379.36,379.86,376.57,379.03,55496.691,20990187.64099,22817
1603141200000,2020-10-19 21:00:00,ETH/USDT,379.55,380.29,378.76,379.36,21937.840,8328654.06064,20133
1603137600000,2020-10-19 20:00:00,ETH/USDT,379.74,380.08,378.30,379.55,28962.355,10984456.50959,18726
1603134000000,2020-10-19 19:00:00,ETH/USDT,378.85,380.00,378.61,379.74,32604.062,12368425.44166,15708
1603130400000,2020-10-19 18:00:00,ETH/USDT,380.61,381.25,378.46,378.86,64499.391,24499342.60741,22669
1603126800000,2020-10-19 17:00:00,ETH/USDT,382.55,383.06,380.38,380.60,44409.316,16955812.20476,18619
1603123200000,2020-10-19 16:00:00,ETH/USDT,383.76,384.53,382.03,382.55,73889.728,28317107.72924,28124
1603119600000,2020-10-19 15:00:00,ETH/USDT,379.42,384.26,379.10,383.76,138106.492,52756140.80621,35881
1603116000000,2020-10-19 14:00:00,ETH/USDT,380.69,381.80,378.65,379.43,84803.560,32219904.43124,29050
1603112400000,2020-10-19 13:00:00,ETH/USDT,376.74,382.34,376.73,380.70,177919.272,67572244.91109,42953
1603108800000,2020-10-19 12:00:00,ETH/USDT,375.80,377.64,375.65,376.74,45769.047,17243852.76782,21394
1603105200000,2020-10-19 11:00:00,ETH/USDT,375.93,377.60,375.56,375.80,53064.832,19982354.81450,22080
1603101600000,2020-10-19 10:00:00,ETH/USDT,376.27,376.47,375.19,375.93,32489.111,12212113.96817,19112
1603098000000,2020-10-19 09:00:00,ETH/USDT,375.67,376.50,375.01,376.27,41758.818,15694924.65122,16894
1603094400000,2020-10-19 08:00:00,ETH/USDT,375.07,375.90,374.32,375.67,28682.198,10759921.00705,16323
1603090800000,2020-10-19 07:00:00,ETH/USDT,375.10,375.89,374.62,375.07,25814.550,9687764.37786,14840
1603087200000,2020-10-19 06:00:00,ETH/USDT,374.24,375.80,373.56,375.11,53577.336,20087899.59974,17635
1603083600000,2020-10-19 05:00:00,ETH/USDT,373.90,374.60,373.33,374.24,26987.121,10089141.61982,15705
1603080000000,2020-10-19 04:00:00,ETH/USDT,373.09,374.29,372.81,373.90,24622.124,9203308.45120,15002
1603076400000,2020-10-19 03:00:00,ETH/USDT,375.43,375.82,372.72,373.13,48488.243,18132202.22571,18482
1603072800000,2020-10-19 02:00:00,ETH/USDT,375.10,375.91,374.60,375.44,30200.208,11334342.49581,15114
1603069200000,2020-10-19 01:00:00,ETH/USDT,375.45,376.08,374.50,375.10,33970.455,12757175.84753,17171
1603065600000,2020-10-19 00:00:00,ETH/USDT,378.28,379.99,373.12,375.45,110136.892,41493533.32724,33104
1603062000000,2020-10-18 23:00:00,ETH/USDT,376.91,378.80,376.65,378.29,50084.781,18926427.94319,20286
1603058400000,2020-10-18 22:00:00,ETH/USDT,375.92,377.49,375.49,376.92,25188.411,9485319.19202,15842
1603054800000,2020-10-18 21:00:00,ETH/USDT,375.78,376.57,375.46,375.93,14888.922,5598670.81869,14975
1603051200000,2020-10-18 20:00:00,ETH/USDT,375.76,375.85,374.97,375.79,14383.567,5400969.15735,14492
1603047600000,2020-10-18 19:00:00,ETH/USDT,375.74,376.08,375.14,375.77,10499.391,3944524.03575,15822
1603044000000,2020-10-18 18:00:00,ETH/USDT,376.45,377.03,375.63,375.74,22874.328,8609431.72540,16271
1603040400000,2020-10-18 17:00:00,ETH/USDT,375.71,376.53,375.07,376.46,20564.388,7725042.90377,14481
1603036800000,2020-10-18 16:00:00,ETH/USDT,375.73,376.27,374.97,375.72,22150.320,8320902.71173,15956
1603033200000,2020-10-18 15:00:00,ETH/USDT,375.32,375.96,374.81,375.73,22255.057,8354330.20903,16130
1603029600000,2020-10-18 14:00:00,ETH/USDT,374.03,377.70,373.89,375.33,120345.929,45221358.99999,32864
1603026000000,2020-10-18 13:00:00,ETH/USDT,373.36,374.11,373.11,374.03,26061.173,9738019.78915,17454
1603022400000,2020-10-18 12:00:00,ETH/USDT,372.85,373.50,372.69,373.36,25713.713,9593019.57530,19231
1603018800000,2020-10-18 11:00:00,ETH/USDT,372.72,373.00,372.45,372.85,14518.112,5413008.80475,13635
1603015200000,2020-10-18 10:00:00,ETH/USDT,372.02,373.25,372.00,372.72,22743.677,8474222.58585,17780
1603011600000,2020-10-18 09:00:00,ETH/USDT,373.43,374.05,371.50,372.04,39571.812,14754914.38056,20371
1603008000000,2020-10-18 08:00:00,ETH/USDT,374.10,376.50,372.12,373.43,64720.829,24197615.61193,24992
1603004400000,2020-10-18 07:00:00,ETH/USDT,373.85,374.54,372.86,374.10,45256.915,16908787.41964,19630
1603000800000,2020-10-18 06:00:00,ETH/USDT,369.09,375.60,368.58,373.88,127375.483,47433501.98538,37714
1602997200000,2020-10-18 05:00:00,ETH/USDT,368.48,369.24,368.42,369.10,12697.310,4684009.44827,13496
1602993600000,2020-10-18 04:00:00,ETH/USDT,368.50,369.36,368.00,368.48,20908.188,7708001.24980,15202
1602990000000,2020-10-18 03:00:00,ETH/USDT,369.04,369.21,368.34,368.49,11461.774,4226664.07929,18036
1602986400000,2020-10-18 02:00:00,ETH/USDT,369.71,369.90,368.51,369.04,14696.086,5423820.36253,15614
1602982800000,2020-10-18 01:00:00,ETH/USDT,368.87,369.99,368.83,369.71,22207.306,8205690.37235,14479
1602979200000,2020-10-18 00:00:00,ETH/USDT,368.26,369.72,367.16,368.86,35470.011,13077007.12050,15939
1602975600000,2020-10-17 23:00:00,ETH/USDT,367.79,369.00,367.57,368.26,17432.309,6420742.40458,16264
1602972000000,2020-10-17 22:00:00,ETH/USDT,367.71,368.30,367.16,367.79,13009.973,4784366.54672,15858
1602968400000,2020-10-17 21:00:00,ETH/USDT,367.17,368.45,367.16,367.70,16395.064,6031180.41970,16356
1602964800000,2020-10-17 20:00:00,ETH/USDT,366.97,367.73,366.02,367.17,24971.573,9155908.32020,17535
1602961200000,2020-10-17 19:00:00,ETH/USDT,367.14,367.57,366.47,366.97,20281.738,7441706.42388,15736
1602957600000,2020-10-17 18:00:00,ETH/USDT,366.96,367.34,366.35,367.14,14709.982,5395977.23186,13670
1602954000000,2020-10-17 17:00:00,ETH/USDT,366.64,367.16,366.00,366.95,17716.810,6494657.48183,14553
1602950400000,2020-10-17 16:00:00,ETH/USDT,367.69,368.11,365.90,366.64,37674.579,13824039.55507,18617
1602946800000,2020-10-17 15:00:00,ETH/USDT,368.39,370.91,367.29,367.70,75369.941,27806932.05841,25294
1602943200000,2020-10-17 14:00:00,ETH/USDT,365.95,369.00,364.30,368.39,87922.787,32252275.54557,29375
1602939600000,2020-10-17 13:00:00,ETH/USDT,367.84,368.14,365.50,365.95,43804.405,16061291.23504,20640
1602936000000,2020-10-17 12:00:00,ETH/USDT,368.05,368.39,366.50,367.84,26523.648,9747863.24706,16145
1602932400000,2020-10-17 11:00:00,ETH/USDT,368.37,368.37,367.46,368.07,17542.231,6454555.22151,15268
1602928800000,2020-10-17 10:00:00,ETH/USDT,367.66,368.37,367.20,368.36,18696.257,6876712.80798,16049
1602925200000,2020-10-17 09:00:00,ETH/USDT,366.48,367.81,366.28,367.65,26994.285,9909396.93635,18473
1602921600000,2020-10-17 08:00:00,ETH/USDT,367.82,368.56,366.41,366.48,31116.162,11433268.21842,16028
1602918000000,2020-10-17 07:00:00,ETH/USDT,367.38,368.60,367.28,367.82,19589.998,7207167.97748,15387
1602914400000,2020-10-17 06:00:00,ETH/USDT,368.09,369.44,367.00,367.38,31186.381,11475652.56163,17348
1602910800000,2020-10-17 05:00:00,ETH/USDT,367.74,368.32,367.12,368.08,14950.689,5498286.02595,13699
1602907200000,2020-10-17 04:00:00,ETH/USDT,368.36,368.83,367.30,367.73,17134.133,6305648.98669,16118
1602903600000,2020-10-17 03:00:00,ETH/USDT,367.91,368.45,367.12,368.36,20748.927,7630252.55203,14110
1602900000000,2020-10-17 02:00:00,ETH/USDT,367.06,368.73,366.88,367.91,29134.544,10715910.27688,17802
1602896400000,2020-10-17 01:00:00,ETH/USDT,364.36,368.18,363.85,367.06,38906.426,14238333.49566,19609
1602892800000,2020-10-17 00:00:00,ETH/USDT,365.42,365.95,363.19,364.36,48838.357,17797395.48977,20851
1602889200000,2020-10-16 23:00:00,ETH/USDT,366.20,366.94,364.88,365.41,24712.862,9042948.70968,16429
1602885600000,2020-10-16 22:00:00,ETH/USDT,366.08,367.29,364.97,366.21,23139.653,8475637.46481,17810
1602882000000,2020-10-16 21:00:00,ETH/USDT,366.40,366.65,364.03,366.07,25745.349,9410943.50451,16260
1602878400000,2020-10-16 20:00:00,ETH/USDT,365.27,366.65,363.74,366.40,51481.210,18808136.91529,20121
1602874800000,2020-10-16 19:00:00,ETH/USDT,368.62,369.00,365.06,365.24,33491.378,12289049.66772,16746
1602871200000,2020-10-16 18:00:00,ETH/USDT,366.99,369.32,366.88,368.61,37838.764,13947434.20574,18276
1602867600000,2020-10-16 17:00:00,ETH/USDT,367.58,368.34,366.01,367.00,41098.711,15096684.36515,17250
1602864000000,2020-10-16 16:00:00,ETH/USDT,367.07,368.36,365.46,367.58,49418.100,18134734.25732,20721
